status,universal_id,internal_id,internal_name,internal_team,hkb_id,hkb_name,hkb_team,notes
MATCHED,0000001,10748,Victor Caratini,MIN,V0jhMrMV,Victor Caratini,MIN,Existing registry mapping
MATCHED,0000017,12449,Vinnie Pasquantino,KC,4Lb9O8WT,Vinnie Pasquantino,KC,Existing registry mapping
MATCHED,0000002,12544,Casey Schmitt,SF,WppZGENo,Casey Schmitt,SF,Existing registry mapping
MATCHED,0000021,64325,Tommy White,ATH,klTUBCUs,Tommy White,ATH,Existing registry mapping
MATCHED,0000009,11692,Jake Cronenworth,SD,GjjkmiAY,Jake Cronenworth,SD,Existing registry mapping
MATCHED,0000008,12212,Lars Nootbaar,STL,IjXjMnF3,Lars Nootbaar,STL,Existing registry mapping
MATCHED,0000011,63023,Luke Keaschall,MIN,zrHiZtWK,Luke Keaschall,MIN,Existing registry mapping
MATCHED,0000015,11555,Griffin Conine,MIA,krxHbJBd,Griffin Conine,MIA,Existing registry mapping
MATCHED,0000010,9319,Xander Bogaerts,SD,ceInqkcv,Xander Bogaerts,SD,Existing registry mapping
MATCHED,0000012,9590,Byron Buxton,MIN,06qgBlrt,Byron Buxton,MIN,Existing registry mapping
MATCHED,0000006,9861,Kyle Schwarber,PHI,vKKRN46q,Kyle Schwarber,PHI,Existing registry mapping
MATCHED,0000013,10496,Taylor Ward,BAL,iEhzOhTr,Taylor Ward,BAL,Existing registry mapping
MATCHED,0000007,63129,A.J. Ewing,NYM,ilQLBBNR,A.J. Ewing,NYM,Existing registry mapping
MATCHED,0000005,63000,Cooper Pratt,MIL,hAqY5jyU,Cooper Pratt,MIL,Existing registry mapping
MATCHED,0000004,62504,Chase Meidroth,CWS,ZjbWT92j,Chase Meidroth,CWS,Existing registry mapping
MATCHED,0000003,11356,Anthony Seigler,BOS,pWEmjUmX,Anthony Seigler,BOS,Existing registry mapping
MATCHED,0000016,62315,Blake Dunn,CIN,0PKeW6i2,Blake Dunn,CIN,Existing registry mapping
MATCHED,0000018,9571,Trevor Story,BOS,o-m_ixwv,Trevor Story,BOS,Existing registry mapping
SUGGESTED_MATCH,,60285,Jacob Reimer,NYM,3HBW0kdF,Jacob Reimer,NYM,Name/team match. Awaiting registry approval
MATCHED,0000019,64923,Demetrio Crisantes,AZ,VWvGmGkT,Demetrio Crisantes,AZ,Existing registry mapping
MATCHED,0000020,61818,Agustin Ramirez,MIA,nTSeibty,Agustin Ramirez,MIA,Existing registry mapping
MATCHED,0000022,65447,Josh Adamczewski,MIL,0uK5g2KK,Josh Adamczewski,MIL,Existing registry mapping
MATCHED,0000023,63634,Abimelec Ortiz,WSH,9_YGxX_J,Abimelec Ortiz,WSH,Existing registry mapping
MATCHED,0000024,60043,Jaison Chourio,CLE,F5JAcLw3,Jaison Chourio,CLE,Existing registry mapping
MATCHED,0000946,12385,James Triantos,CHC,U5iqgBwB,James Triantos,CHC,Existing registry mapping
MATCHED,0000034,11327,Jose Soriano,LAA,4Suqr8al,José Soriano,LAA,Existing registry mapping
MATCHED,0000026,9329,Michael Wacha,KC,qQcZQjd5,Michael Wacha,KC,Existing registry mapping
MATCHED,0000025,11121,Jeffrey Springs,ATH,pz7nU_5Y,Jeffrey Springs,ATH,Existing registry mapping
MATCHED,0000040,12500,Randy Vasquez,SD,prVPxdt1,Randy Vasquez,SD,Existing registry mapping
MATCHED,0000029,64374,Gage Jump,ATH,2ygim6MR,Gage Jump,ATH,Existing registry mapping
MATCHED,0000030,61749,Chad Patrick,MIL,KbjYvp77,Chad Patrick,MIL,Existing registry mapping
MATCHED,0000032,12203,Griffin Jax,TB,lsnGXahT,Griffin Jax,TB,Existing registry mapping
MATCHED,0000033,60412,Mason Montgomery,PIT,WlQuOp3l,Mason Montgomery,PIT,Existing registry mapping
MATCHED,0000947,63500,Justin Slaten,BOS,FWs4EQh2,Justin Slaten,BOS,Existing registry mapping
SUGGESTED_MATCH,,11648,Cole Sulser,TB,6yYzCYRD,Cole Sulser,TB,Name/team match. Awaiting registry approval
MATCHED,0000028,62935,Nolan McLean,NYM,yKLbMSDw,Nolan McLean,NYM,Existing registry mapping
MATCHED,0000037,12591,Andre Pallante,STL,YkFr84re,Andre Pallante,STL,Existing registry mapping
MATCHED,0000038,11235,Logan Webb,SF,lqpcpJUj,Logan Webb,SF,Existing registry mapping
MATCHED,0000036,10549,Grant Holmes,ATL,6fjx01-Q,Grant Holmes,ATL,Existing registry mapping
MATCHED,0000027,10592,Jack Flaherty,DET,RAqlhceM,Jack Flaherty,DET,Existing registry mapping
MATCHED,0000035,60389,Trevor McDonald,SF,KtzU6LuS,Trevor McDonald,SF,Existing registry mapping
MATCHED,0000039,11116,Zac Gallen,AZ,dbYCSQUc,Zac Gallen,AZ,Existing registry mapping
MATCHED,0000041,9823,Carlos Rodon,NYY,Ej8Q67El,Carlos Rodón,NYY,Existing registry mapping
MATCHED,0000042,12356,Ryne Nelson,AZ,GA0rkwXI,Ryne Nelson,AZ,Existing registry mapping
MATCHED,0000043,60121,Daniel Palencia,CHC,PSsS003Y,Daniel Palencia,CHC,Existing registry mapping
MATCHED,0000044,11202,Justin Steele,CHC,t8Epx1p0,Justin Steele,CHC,Existing registry mapping
MATCHED,0000045,63187,Jack Wenninger,NYM,mL8Bjej5,Jack Wenninger,NYM,Existing registry mapping
MATCHED,0000046,64481,Khal Stephen,CLE,XKox7OBw,Khal Stephen,CLE,Existing registry mapping
SUGGESTED_MATCH,,62763,Alex Clemmey,WSH,X_UZUjGM,Alex Clemmey,WSH,Name/team match. Awaiting registry approval
MATCHED,0000058,12435,Yainer Diaz,HOU,No8RF5xb,Yainer Diaz,HOU,Existing registry mapping
MATCHED,0000050,8875,Bryce Harper,PHI,eFO_k2w_,Bryce Harper,PHI,Existing registry mapping
MATCHED,0000051,12688,Spencer Steer,CIN,RBcdCb5U,Spencer Steer,CIN,Existing registry mapping
MATCHED,0000052,60419,Junior Caminero,TB,IhaFkRsx,Junior Caminero,TB,Existing registry mapping
MATCHED,0000064,62976,Jacob Wilson,ATH,TaU61NOf,Jacob Wilson,ATH,Existing registry mapping
MATCHED,0000057,8996,Jose Altuve,HOU,XKCuJ9EU,Jose Altuve,HOU,Existing registry mapping
MATCHED,0000060,60421,Tristan Peters,CWS,CVfNznOD,Tristan Peters,CWS,Existing registry mapping
MATCHED,0000061,12588,Seiya Suzuki,CHC,RlJRrKac,Seiya Suzuki,CHC,Existing registry mapping
MATCHED,0000053,11822,CJ Abrams,WSH,c2FA9g5T,CJ Abrams,WSH,Existing registry mapping
SUGGESTED_MATCH,,61844,Wade Meckler,LAA,OfA2WXwf,Wade Meckler,LAA,Name/team match. Awaiting registry approval
MATCHED,0000049,12409,Hunter Goodman,COL,xJa3AqjQ,Hunter Goodman,COL,Existing registry mapping
MATCHED,0000062,10916,Royce Lewis,MIN,dszlwD0H,Royce Lewis,MIN,Existing registry mapping
MATCHED,0000056,11754,Tyler Freeman,COL,CfTWfnGB,Tyler Freeman,COL,Existing registry mapping
MATCHED,0000063,11279,Triston Casas,BOS,rMp5DGc7,Triston Casas,BOS,Existing registry mapping
MATCHED,0000055,12136,Brenton Doyle,COL,FGZrfy8h,Brenton Doyle,COL,Existing registry mapping
MATCHED,0000665,64369,Mike Sirota,LAD,RAFUfRW5,Mike Sirota,LAD,Existing registry mapping
MATCHED,0000065,65809,Taitn Gray,TB,fylU1kdb,Taitn Gray,TB,Existing registry mapping
MATCHED,0000066,63641,Zyhir Hope,LAD,U4a-Cbdn,Zyhir Hope,LAD,Existing registry mapping
MATCHED,0000067,63654,Nelson Rada,LAA,ptWW3PVB,Nelson Rada,LAA,Existing registry mapping
MATCHED,0000068,65758,Caden Bodine,TB,HAtKZwKX,Caden Bodine,TB,Existing registry mapping
MATCHED,0000080,12540,Bryce Miller,SEA,_oMhOEZT,Bryce Miller,SEA,Existing registry mapping
MATCHED,0000070,60137,Tanner Bibee,CLE,1KE4Z3cu,Tanner Bibee,CLE,Existing registry mapping
MATCHED,0000927,62642,Jacob Lopez,ATH,XD14pbGz,Jacob Lopez,ATH,Existing registry mapping
MATCHED,0000073,11379,Ryan Weathers,NYY,_Zg7CDeU,Ryan Weathers,NYY,Existing registry mapping
MATCHED,0000079,12118,Slade Cecconi,CLE,mC_4SLvU,Slade Cecconi,CLE,Existing registry mapping
MATCHED,0000071,12776,Kodai Senga,NYM,qCU8Sx-Y,Kodai Senga,NYM,Existing registry mapping
MATCHED,0000074,11626,Kevin Ginkel,AZ,YGWIJ9Q8,Kevin Ginkel,AZ,Existing registry mapping
MATCHED,0000082,64394,Payton Tolle,BOS,TYYXy8is,Payton Tolle,BOS,Existing registry mapping
MATCHED,0000077,11717,Trevor Megill,MIL,wKHuU-cj,Trevor Megill,MIL,Existing registry mapping
SUGGESTED_MATCH,,63064,George Klassen,LAA,BcJGBjs8,George Klassen,LAA,Name/team match. Awaiting registry approval
MATCHED,0000078,63639,Kendry Rojas,MIN,RaDqcj6o,Kendry Rojas,MIN,Existing registry mapping
SUGGESTED_MATCH,,64508,Brandon Clarke,STL,ZIBgWEew,Brandon Clarke,STL,Name/team match. Awaiting registry approval
MATCHED,0000081,12554,Taj Bradley,MIN,hOXeohIh,Taj Bradley,MIN,Existing registry mapping
MATCHED,0000072,60211,Noah Cameron,KC,3OTT0TNR,Noah Cameron,KC,Existing registry mapping
MATCHED,0000091,10513,Braxton Garrett,MIA,SLxpctAa,Braxton Garrett,MIA,Existing registry mapping
MATCHED,0000069,9882,Aaron Nola,PHI,xfwagl6V,Aaron Nola,PHI,Existing registry mapping
MATCHED,0000928,12305,Randy Rodriguez,SF,ZuAnU7v5,Randy Rodriguez,SF,Existing registry mapping
MATCHED,0000083,9616,Tyler Glasnow,LAD,l-3s_uTx,Tyler Glasnow,LAD,Existing registry mapping
MATCHED,0000084,10274,Carlos Estevez,KC,WsDMxAxh,Carlos Estévez,KC,Existing registry mapping
MATCHED,0000085,12750,Justin Martinez,AZ,XWwDsOZU,Justin Martinez,AZ,Existing registry mapping
MATCHED,0000086,10910,Corbin Burnes,AZ,8epGDPNo,Corbin Burnes,AZ,Existing registry mapping
MATCHED,0000087,63299,DJ Herz,WSH,3RuoaZaw,DJ Herz,WSH,Existing registry mapping
MATCHED,0000088,12366,AJ Smith-Shawver,ATL,rjmSYh86,AJ Smith-Shawver,ATL,Existing registry mapping
MATCHED,0000089,12046,Garrett Crochet,BOS,cwiGv0ZQ,Garrett Crochet,BOS,Existing registry mapping
MATCHED,0000090,12748,Ben Brown,CHC,QyVcD5_W,Ben Brown,CHC,Existing registry mapping
MATCHED,0000092,62874,Quinn Mathews,STL,rTDsk0-U,Quinn Mathews,STL,Existing registry mapping
MATCHED,0000093,63611,Carlos Lagrange,NYY,BnbjTas2,Carlos Lagrange,NYY,Existing registry mapping
MATCHED,0000094,64768,Jacob Bresnahan,SF,MI4pOsdj,Jacob Bresnahan,SF,Existing registry mapping
MATCHED,0000095,64327,Ryan Sloan,SEA,AInNZ4Hh,Ryan Sloan,SEA,Existing registry mapping
MATCHED,0000096,65722,Seth Hernandez,PIT,aGrr9n6M,Seth Hernandez,PIT,Existing registry mapping
MATCHED,0000097,60077,Drake Baldwin,ATL,5XM4ito3,Drake Baldwin,ATL,Existing registry mapping
MATCHED,0000152,11231,Ty France,SD,IkYhPl0w,Ty France,SD,Existing registry mapping
MATCHED,0000116,10236,Gleyber Torres,DET,UkamyzZe,Gleyber Torres,DET,Existing registry mapping
MATCHED,0000098,12558,Curtis Mead,WSH,rBZAw_sv,Curtis Mead,CWS,Existing registry mapping
MATCHED,0000107,62955,Kevin McGonigle,DET,lG1MSNWP,Kevin McGonigle,DET,Existing registry mapping
MATCHED,0000154,10485,Ryan O'Hearn,PIT,8IlTPhBk,Ryan O'Hearn,PIT,Existing registry mapping
MATCHED,0000103,10944,Heliot Ramos,SF,S5AcbkH8,Heliot Ramos,SF,Existing registry mapping
MATCHED,0000104,12024,Jordan Walker,STL,Q6nh5xzy,Jordan Walker,STL,Existing registry mapping
MATCHED,0000100,9105,Nolan Arenado,AZ,1Uj5w0di,Nolan Arenado,AZ,Existing registry mapping
MATCHED,0000101,9116,Francisco Lindor,NYM,RzQqI26Q,Francisco Lindor,NYM,Existing registry mapping
MATCHED,0000114,11384,Julio Rodriguez,SEA,jOU_PM5c,Julio Rodríguez,SEA,Existing registry mapping
MATCHED,0000109,12467,Kahlil Watson,CLE,SmfXJ70t,Kahlil Watson,CLE,Existing registry mapping
MATCHED,0000108,60309,Henry Bolte,ATH,29LVmZNY,Henry Bolte,ATH,Existing registry mapping
MATCHED,0000105,60232,Dalton Rushing,LAD,XBUkeBQ-,Dalton Rushing,LAD,Existing registry mapping
MATCHED,0000106,11349,Francisco Alvarez,NYM,3rBGNee-,Francisco Alvarez,NYM,Existing registry mapping
MATCHED,0000110,64340,Kaelen Culpepper,MIN,pGrQTPNI,Kaelen Culpepper,MIN,Existing registry mapping
MATCHED,0000112,63546,Hector Rodriguez,CIN,URy7fDVz,Hector Rodriguez,CIN,Existing registry mapping
MATCHED,0000929,64333,Dakota Jordan,SF,6m8fwDex,Dakota Jordan,SF,Existing registry mapping
MATCHED,0000102,62090,Victor Bericoto,SF,bt8gzQX9,Victor Bericoto,SF,Existing registry mapping
MATCHED,0000115,12355,Jordan Lawlar,AZ,afOUKjbT,Jordan Lawlar,AZ,Existing registry mapping
MATCHED,0000111,62961,Aidan Miller,PHI,zghD6vQi,Aidan Miller,PHI,Existing registry mapping
MATCHED,0000117,63004,Jonny Farmelo,SEA,spiA-JB5,Jonny Farmelo,SEA,Existing registry mapping
MATCHED,0000118,64437,Chase Harlan,LAD,oSgeg1Wv,Chase Harlan,LAD,Existing registry mapping
MATCHED,0000119,64996,Jhonny Level,SF,BgMKhbPx,Jhonny Level,SF,Existing registry mapping
MATCHED,0000120,60414,Xavier Isaac,TB,6TmxCPbs,Xavier Isaac,TB,Existing registry mapping
MATCHED,0000121,64966,Emil Morales,LAD,lHIpt9vc,Emil Morales,LAD,Existing registry mapping
MATCHED,0000122,65056,Josuar Gonzalez,SF,bsqyPuxU,Josuar Gonzalez,SF,Existing registry mapping
MATCHED,0000123,65746,Xavier Neyens,HOU,yBZCyikB,Xavier Neyens,HOU,Existing registry mapping
MATCHED,0000126,12395,Andrew Abbott,CIN,JpfNR83A,Andrew Abbott,CIN,Existing registry mapping
MATCHED,0000127,9701,Jacob deGrom,TEX,tZdj1PGd,Jacob deGrom,TEX,Existing registry mapping
MATCHED,0000129,11826,George Kirby,SEA,a4_loiDB,George Kirby,SEA,Existing registry mapping
MATCHED,0000135,12330,Brayan Bello,BOS,xx8UiiIm,Brayan Bello,BOS,Existing registry mapping
MATCHED,0000128,9334,Kevin Gausman,TOR,T2lOHA5o,Kevin Gausman,TOR,Existing registry mapping
MATCHED,0000130,8616,Aroldis Chapman,BOS,1X_b971j,Aroldis Chapman,BOS,Existing registry mapping
MATCHED,0000131,11495,Jhoan Duran,PHI,BtAd-iR1,Jhoan Duran,PHI,Existing registry mapping
MATCHED,0000132,11208,Bryan Abreu,HOU,1w4lGyNS,Bryan Abreu,HOU,Existing registry mapping
MATCHED,0000133,12746,Abner Uribe,MIL,yqS3zqzm,Abner Uribe,MIL,Existing registry mapping
MATCHED,0000136,12423,Ty Madden,DET,raZVXSkz,Ty Madden,DET,Existing registry mapping
MATCHED,0000134,64803,Roki Sasaki,LAD,XyKdLwP4,Roki Sasaki,LAD,Existing registry mapping
MATCHED,0000137,60280,Blade Tidwell,SF,UWsFrHlb,Blade Tidwell,SF,Existing registry mapping
MATCHED,0000125,12015,Max Meyer,MIA,y9Bek3eD,Max Meyer,MIA,Existing registry mapping
MATCHED,0000138,10903,Edward Cabrera,CHC,fWd49pKw,Edward Cabrera,CHC,Existing registry mapping
MATCHED,0000139,10214,Edwin Diaz,LAD,efe5qkc2,Edwin Díaz,LAD,Existing registry mapping
MATCHED,0000140,11480,Josiah Gray,WSH,Lw9ggPqA,Josiah Gray,WSH,Existing registry mapping
MATCHED,0000141,64439,Johnny King,TOR,fER5zuqZ,Johnny King,TOR,Existing registry mapping
MATCHED,0000142,60653,Karson Milbrandt,MIA,IqBsmd4m,Karson Milbrandt,MIA,Existing registry mapping
SUGGESTED_MATCH,,12054,Patrick Bailey,CLE,4KsqeAh1,Patrick Bailey,CLE,Name/team match. Awaiting registry approval
MATCHED,0000144,11365,Alec Bohm,PHI,zjAhJXQo,Alec Bohm,PHI,Existing registry mapping
MATCHED,0000146,12144,Nick Loftin,KC,-biPwMIe,Nick Loftin,KC,Existing registry mapping
MATCHED,0000931,12374,Joey Ortiz,MIL,bCc8x2h5,Joey Ortiz,MIL,Existing registry mapping
MATCHED,0000147,11731,Gunnar Henderson,BAL,X2do-vmB,Gunnar Henderson,BAL,Existing registry mapping
MATCHED,0000148,12480,Jackson Chourio,MIL,s4rZ0OG9,Jackson Chourio,MIL,Existing registry mapping
MATCHED,0000149,10849,Cedric Mullins,TB,ReyfY5dg,Cedric Mullins,TB,Existing registry mapping
SUGGESTED_MATCH,,60246,Victor Mesa Jr.,TB,JwQwOe8r,Victor Mesa Jr.,TB,Name/team match. Awaiting registry approval
MATCHED,0000157,11778,Michael Busch,CHC,pIhzS3Vq,Michael Busch,CHC,Existing registry mapping
MATCHED,0000156,11284,Nico Hoerner,CHC,4iA_xrxr,Nico Hoerner,CHC,Existing registry mapping
MATCHED,0000153,12049,Nick Gonzales,PIT,VR-NGnaZ,Nick Gonzales,PIT,Existing registry mapping
MATCHED,0000145,11817,Bryson Stott,PHI,EKcsf17N,Bryson Stott,PHI,Existing registry mapping
MATCHED,0000930,12080,Justin Foscue,TEX,kR5cgNXN,Justin Foscue,TEX,Existing registry mapping
MATCHED,0000155,10076,Elias Diaz,TEX,ge5MmH0n,Elias Díaz,TEX,Existing registry mapping
MATCHED,0000151,64330,Cam Smith,HOU,M6CdHLyJ,Cam Smith,HOU,Existing registry mapping
MATCHED,0000124,64549,Devin Fitz-Gerald,WSH,PpoAiYi7,Devin Fitz-Gerald,WSH,Existing registry mapping
MATCHED,0000143,12160,Endy Rodriguez,PIT,oS8kLtOk,Endy Rodríguez,PIT,Existing registry mapping
MATCHED,0000158,64361,Christian Moore,LAA,dhZi99AM,Christian Moore,LAA,Existing registry mapping
MATCHED,0000159,62952,Ralphy Velazquez,CLE,H20UfXHy,Ralphy Velazquez,CLE,Existing registry mapping
MATCHED,0000160,60582,Michael Arroyo,SEA,JBzbG95H,Michael Arroyo,SEA,Existing registry mapping
MATCHED,0000161,62804,Roc Riggio,COL,Xa0JRPmM,Roc Riggio,COL,Existing registry mapping
MATCHED,0000162,66410,Cris Rodriguez,DET,YmX4Grqt,Cris Rodriguez,DET,Existing registry mapping
MATCHED,0000163,65739,Luke Stevenson,SEA,iepB0hcY,Luke Stevenson,SEA,Existing registry mapping
MATCHED,0000164,65761,Josh Hammond,KC,MK4IGDXn,Josh Hammond,KC,Existing registry mapping
MATCHED,0000166,12120,Bryce Elder,ATL,IkvstcXr,Bryce Elder,ATL,Existing registry mapping
MATCHED,0000169,10862,Hunter Greene,CIN,RQ5XNWpf,Hunter Greene,CIN,Existing registry mapping
MATCHED,0000183,60262,Logan Henderson,MIL,0hdMRUX1,Logan Henderson,MIL,Existing registry mapping
MATCHED,0000181,12263,Janson Junk,MIA,uq5bayEs,Janson Junk,MIA,Existing registry mapping
MATCHED,0000176,10538,Anthony Kay,CWS,TFcRHL6u,Anthony Kay,CWS,Existing registry mapping
MATCHED,0000172,10606,Ryne Stanek,STL,Qa_ipE02,Ryne Stanek,STL,Existing registry mapping
MATCHED,0000173,60329,Orion Kerkering,PHI,_Ai7MMAy,Orion Kerkering,PHI,Existing registry mapping
MATCHED,0000932,10469,Tyler Alexander,TEX,2fTZBlNt,Tyler Alexander,TEX,Existing registry mapping
MATCHED,0000933,12661,Brennan Bernardino,COL,LfDkdjvs,Brennan Bernardino,COL,Existing registry mapping
MATCHED,0000168,61601,Kyle Leahy,STL,SgEK26UK,Kyle Leahy,STL,Existing registry mapping
MATCHED,0000175,9949,Michael Lorenzen (Pitcher),COL,fq0ev1Q8,Michael Lorenzen,COL,Existing registry mapping
NO_MATCH,,62895,Khristian Curtis,PIT,,,,No HKB player found
MATCHED,0000179,60337,Thomas Harrington,PIT,Go4K08Mh,Thomas Harrington,PIT,Existing registry mapping
MATCHED,0000177,60381,Carson Whisenhunt,SF,-JQjkBE2,Carson Whisenhunt,SF,Existing registry mapping
MATCHED,0000174,12733,Tim Herrin,CLE,u-OihTDD,Tim Herrin,CLE,Existing registry mapping
MATCHED,0000180,63143,Connelly Early,BOS,0q3NFtz0,Connelly Early,BOS,Existing registry mapping
NO_MATCH,,10889,Richard Lovelady,WSH,,,,No HKB player found
MATCHED,0000182,12392,Graham Ashcraft,CIN,Y3h00Sx9,Graham Ashcraft,CIN,Existing registry mapping
MATCHED,0000184,62975,Chase Dollander,COL,I-W6dJ28,Chase Dollander,COL,Existing registry mapping
MATCHED,0000185,12429,Reese Olson,DET,sqXmB7sX,Reese Olson,DET,Existing registry mapping
MATCHED,0000186,60297,Drew Thorpe,CWS,exE62Yvb,Drew Thorpe,CWS,Existing registry mapping
MATCHED,0000187,60395,Cooper Hjerpe,STL,iLtvjaFA,Cooper Hjerpe,STL,Existing registry mapping
MATCHED,0000188,64938,Michael Forret,TB,MB3XqtZ6,Michael Forret,TB,Existing registry mapping
MATCHED,0000189,65729,Kade Anderson,SEA,bZmhvTXv,Kade Anderson,SEA,Existing registry mapping
MATCHED,0000190,11855,Gabriel Moreno,AZ,9KWm19nW,Gabriel Moreno,AZ,Existing registry mapping
MATCHED,0000191,10922,Mark Vientos,NYM,q5zY6VqU,Mark Vientos,NYM,Existing registry mapping
MATCHED,0000200,12100,Otto Lopez,MIA,hgk8sp55,Otto Lopez,MIA,Existing registry mapping
MATCHED,0000193,62954,Colt Emerson,SEA,Pvwd6Acc,Colt Emerson,SEA,Existing registry mapping
MATCHED,0000194,12322,Ezequiel Tovar,COL,k9Fqn_3B,Ezequiel Tovar,COL,Existing registry mapping
MATCHED,0000195,12731,Wilyer Abreu,BOS,UVXTxyjT,Wilyer Abreu,BOS,Existing registry mapping
MATCHED,0000201,12503,Zack Gelof,ATH,db1KdB7Z,Zack Gelof,ATH,Existing registry mapping
MATCHED,0000197,12550,Alec Burleson,STL,2dQlQqI5,Alec Burleson,STL,Existing registry mapping
MATCHED,0000198,10839,Jazz Chisholm Jr.,NYY,cMMen5hA,Jazz Chisholm Jr.,NYY,Existing registry mapping
MATCHED,0000203,11914,Spencer Torkelson,DET,KHujQLv_,Spencer Torkelson,DET,Existing registry mapping
MATCHED,0000196,10951,Jesus Sanchez,TOR,2u6ain6K,Jesús Sánchez,TOR,Existing registry mapping
MATCHED,0000192,11391,Nolan Gorman,STL,rBLQJGHz,Nolan Gorman,STL,Existing registry mapping
MATCHED,0000199,10646,Ronald Acuna Jr.,ATL,W6nKHmKR,Ronald Acuña Jr.,ATL,Existing registry mapping
MATCHED,0000202,10572,Josh Naylor,SEA,86CcTag5,Josh Naylor,SEA,Existing registry mapping
MATCHED,0000204,60090,Jackson Holliday,BAL,-yiKmWbl,Jackson Holliday,BAL,Existing registry mapping
MATCHED,0000205,12005,Tyler Soderstrom,ATH,w3cMzrIK,Tyler Soderstrom,ATH,Existing registry mapping
MATCHED,0000206,60120,Moises Ballesteros,CHC,eBuPi0qK,Moises Ballesteros,CHC,Existing registry mapping
MATCHED,0000207,11805,Jasson Dominguez,NYY,duJo_gti,Jasson Domínguez,NYY,Existing registry mapping
MATCHED,0000208,11853,Alejandro Kirk,TOR,ehCxwPL3,Alejandro Kirk,TOR,Existing registry mapping
MATCHED,0000209,60184,Jacob Melton,TB,sVoKeOSc,Jacob Melton,TB,Existing registry mapping
MATCHED,0000210,64101,Leo De Vries,ATH,asxwj6S3,Leo De Vries,ATH,Existing registry mapping
MATCHED,0000211,62941,Aidan Smith,TB,Cpl1nvwK,Aidan Smith,TB,Existing registry mapping
MATCHED,0000212,62962,Walker Jenkins,MIN,2Iw3KCL5,Walker Jenkins,MIN,Existing registry mapping
MATCHED,0000213,65748,Ethan Conrad,CHC,Bjac3Rom,Ethan Conrad,CHC,Existing registry mapping
MATCHED,0000214,65794,Dax Kilby,NYY,xNcp6AiQ,Dax Kilby,NYY,Existing registry mapping
MATCHED,0000215,65733,Steele Hall,CIN,iPBSzJnp,Steele Hall,CIN,Existing registry mapping
MATCHED,0000216,64332,Vance Honeycutt,BAL,47d3rukL,Vance Honeycutt,BAL,Existing registry mapping
MATCHED,0000217,11684,Kyle Hart,SD,REkaNLeb,Kyle Hart,SD,Existing registry mapping
MATCHED,0000221,11372,Braxton Ashcraft,PIT,NUYLuQTC,Braxton Ashcraft,PIT,Existing registry mapping
MATCHED,0000228,10940,MacKenzie Gore,TEX,4D29pHGe,MacKenzie Gore,TEX,Existing registry mapping
MATCHED,0000218,60584,Bryan Woo,SEA,lggw5zvh,Bryan Woo,SEA,Existing registry mapping
MATCHED,0000227,11323,Brady Singer,CIN,GZ4LFdqv,Brady Singer,CIN,Existing registry mapping
MATCHED,0000222,10931,JoJo Romero,STL,1WsBz2cE,JoJo Romero,STL,Existing registry mapping
MATCHED,0000223,12034,Isaac Mattson,PIT,HAXas6qf,Isaac Mattson,PIT,Existing registry mapping
MATCHED,0000224,63448,Michael Petersen,MIA,hLd6hvH0,Michael Petersen,MIA,Existing registry mapping
MATCHED,0000225,10109,Steven Okert,HOU,jLt3UoRN,Steven Okert,HOU,Existing registry mapping
MATCHED,0000226,10763,Andrew Kittredge,BAL,_MdZuZ6e,Andrew Kittredge,BAL,Existing registry mapping
MATCHED,0000229,10413,Anthony Banda,MIN,tBDvv3Ai,Anthony Banda,MIN,Existing registry mapping
